uid,time,action
129302,1705118650,1
118001,1705167319,1
127213,1705187976,3
114530,1705106734,2
124507,1705170170,3
118234,1705182039,2
112127,1705153337,3
125967,1705162654,3
120072,1705173488,1
115744,1705122793,3
113616,1705126454,1
102366,1705149070,3
127317,1705152272,1
106513,1705147977,3
112558,1705177293,3
111545,1705118030,2
122026,1705150814,3
122067,1705136084,3
108405,1705148236,1
110328,1705130304,1
123935,1705136401,2
129029,1705137757,3
110437,1705161445,1
121725,1705171044,1
124587,1705185568,3
100268,1705105233,1
101942,1705151745,1
127076,1705108958,2
129466,1705150399,3
112431,1705118538,2
107329,1705113140,2
112402,1705155465,1
101082,1705137431,2
125774,1705183926,2
106366,1705178109,2
106847,1705152961,1
114164,1705166963,1
116173,1705113537,2
108718,1705139399,2
114395,1705174522,1
105908,1705118174,2
109506,1705175558,3
122307,1705180189,2
104705,1705132815,3
107764,1705163618,2
116156,1705180557,3
105881,1705175032,3
115551,1705155828,3
112128,1705111796,3
114500,1705168641,3
103910,1705142125,3
104724,1705161198,3
107452,1705123346,1
122137,1705187669,2
109063,1705174823,1
105925,1705179573,1
102423,1705188018,1
108858,1705111934,1
117040,1705127416,1
118936,1705155181,3
120967,1705115970,2
107639,1705181356,2
115389,1705179384,2
111016,1705179752,2
111081,1705157432,1
108060,1705157766,2
124602,1705144559,3
113519,1705131885,3
111538,1705129247,3
113792,1705135885,3
104443,1705168244,2
123369,1705157669,2
126107,1705177668,2
113792,1705178001,1
121425,1705157884,3
105802,1705123183,2
129730,1705136360,3
124370,1705144060,3
124761,1705112865,2
129788,1705110917,3
115168,1705118103,2
105331,1705172752,1
109048,1705134528,3
105400,1705186640,3
106450,1705155913,1
108069,1705156532,3
104030,1705148649,2
104182,1705109237,3
110509,1705140326,3
104960,1705132276,2
102121,1705149677,2
114886,1705170007,1
106211,1705134511,3
105630,1705184148,2
126898,1705155171,2
123111,1705147945,3
116032,1705140362,3
111316,1705114743,3
124431,1705141659,2
102535,1705158459,3
116374,1705177221,3
122940,1705170931,1
103604,1705132262,1
102270,1705144942,3
114140,1705110639,3
103819,1705133421,3
105125,1705120549,2
103573,1705118179,1
110268,1705133206,2
123643,1705121004,3
107823,1705159125,3
106633,1705181390,3
114620,1705125623,1
104467,1705105565,1
124607,1705151541,3
110381,1705178884,1
129429,1705176436,3
128635,1705172173,1
102094,1705157738,1
126236,1705167955,3
112747,1705156426,3
102105,1705134339,2
129391,1705175217,1
113747,1705174684,1
108475,1705133665,1
102953,1705166478,2
116995,1705134424,3
100250,1705107137,3
116884,1705144260,3
115842,1705114033,3
120941,1705166377,1
102070,1705155050,1
120762,1705169049,2
105763,1705140985,3
122164,1705182210,2
107874,1705132128,1
112008,1705171306,3
127070,1705143136,1
106194,1705134598,1
109028,1705110069,2
111857,1705126057,2
120499,1705161619,3
120476,1705189495,1
101547,1705127070,2
125130,1705112537,1
107761,1705139230,1
126011,1705121363,1
113894,1705168361,1
120484,1705160445,1
123196,1705164403,2
113069,1705122225,3
102768,1705121284,2
106781,1705113886,2
104279,1705167170,1
117654,1705112536,2
113751,1705135403,1
106721,1705180069,3
120726,1705125799,1
117828,1705172016,2
100961,1705186493,2
112518,1705125999,1
118969,1705118577,1
114821,1705165035,2
113059,1705136248,1
111866,1705147638,2
106677,1705139191,1
127318,1705162626,3
105798,1705119623,2
126730,1705161065,1
108635,1705135524,1
117536,1705149280,1
120896,1705106791,3
125073,1705124309,3
119364,1705108750,3
118252,1705105960,3
109063,1705139901,1
102019,1705183775,1
121856,1705123690,1
113121,1705120137,1
111412,1705189208,2
100664,1705185548,1
101010,1705181733,1
125772,1705128743,1
104678,1705138742,1
109303,1705171356,3
118965,1705130353,1
102932,1705134612,1
109796,1705125682,1
126879,1705153878,1
125812,1705110626,3
103103,1705141190,1
124331,1705128143,3
105947,1705180319,1
117324,1705108122,3
124549,1705137433,3
110996,1705106489,3
127678,1705125163,1
111522,1705112114,3
111339,1705109520,2
120597,1705170394,2
125202,1705157413,3
108160,1705163745,3
127551,1705185468,3
118288,1705152923,2
122898,1705108867,3
117066,1705139758,2
124283,1705171022,2
129564,1705125040,2
108199,1705158319,2
126263,1705129319,2
119390,1705109589,1
126780,1705124709,3
102245,1705142440,2
100683,1705155889,2
123120,1705123246,3
119163,1705127783,2
117185,1705140061,1
121262,1705148035,2
108132,1705140653,1
109464,1705121409,1
114154,1705145777,2
118208,1705128109,2
112898,1705172090,2
115546,1705181005,1
120615,1705123231,2
115654,1705118910,1
100082,1705119028,3
121544,1705130030,3
118618,1705168590,2
111062,1705143035,3
120736,1705141902,1
109007,1705105378,2
102894,1705176164,2
128787,1705175012,3
107447,1705184494,3
111494,1705141179,2
102124,1705123855,2
122726,1705145023,3
121565,1705167130,2
127724,1705124822,3
100405,1705189158,3
118949,1705158407,3
105131,1705136320,2
125908,1705139152,2
117252,1705135652,1
126772,1705181138,3
110801,1705188801,3
104194,1705105620,2
102516,1705119427,2
104119,1705155866,2
123840,1705180474,1
106183,1705153883,1
116846,1705168886,2
101859,1705137619,2
106770,1705162186,3
105957,1705131013,2
101914,1705153962,1
125671,1705159981,3
126533,1705155417,2
121853,1705145241,1
117551,1705144985,2
110630,1705111394,2
102911,1705147603,2
103890,1705161360,3
126552,1705122637,3
111974,1705140810,2
126923,1705121759,1
107288,1705133147,2
107952,1705156478,3
125179,1705169211,1
111012,1705136317,3
115754,1705120688,1
127129,1705184535,3
110935,1705153834,3
123871,1705148053,2
100154,1705124407,1
102568,1705142740,3
110060,1705154358,2
118293,1705147957,2
124400,1705127380,1
110316,1705171698,3
126143,1705104956,3
120788,1705125899,1
103294,1705122414,2
120973,1705105907,2
128473,1705137632,3
123439,1705109898,2
103186,1705136663,3
117467,1705175826,2
117231,1705137429,3
127923,1705184835,1
101929,1705180845,2
110263,1705179262,1
103802,1705116491,3
123532,1705189762,2
125319,1705118262,1
101517,1705181270,1
102849,1705182542,3
104490,1705142155,1
111349,1705183156,1
122266,1705135133,3
123072,1705151410,3
100523,1705130217,2
128759,1705165710,3
110684,1705133986,3
105981,1705162372,2
104133,1705126543,3
114071,1705136097,1
119304,1705170681,3
118559,1705152719,3
107082,1705169127,1
124995,1705117807,3
123346,1705141688,2
105773,1705148898,2
102262,1705186251,3
112231,1705146248,3
117676,1705111109,2
128321,1705163245,3
115610,1705105454,3
108074,1705104177,1
119361,1705114337,1
129868,1705133370,2
125083,1705147662,2
103939,1705182365,1
102425,1705122746,3
128358,1705169923,2
125614,1705186975,2
127163,1705117922,3
114390,1705162860,1
112552,1705148435,2
109526,1705185981,2
120388,1705117459,1
114041,1705189844,3
122143,1705106559,2
114484,1705167091,1
106569,1705107534,1
125300,1705182334,2
126062,1705127332,2
126325,1705104856,1
128133,1705127648,1
122193,1705142414,1
123324,1705115648,2
126137,1705147544,1
103786,1705104717,1
104175,1705118699,1
125246,1705157608,2
114341,1705110080,1
104270,1705150514,2
106212,1705155349,3
114756,1705104341,2
121332,1705108354,3
128111,1705167570,3
105455,1705127552,2
122468,1705180444,1
127319,1705148782,3
129211,1705161594,2
109197,1705169094,2
106266,1705164638,1
125805,1705146759,3
115800,1705162400,1
123199,1705147959,2
105994,1705127848,2
104603,1705156745,2
126602,1705133291,3
109713,1705133344,2
109908,1705175642,1
116802,1705138633,2
110847,1705157346,3
118173,1705175746,2
107647,1705176674,2
114817,1705118825,3
106832,1705159037,2
117312,1705117712,1
101113,1705166968,3
121460,1705106833,1
106167,1705172582,3
119907,1705143821,3
120036,1705157085,3
123333,1705130319,1
108882,1705139244,3
125416,1705144939,2
105178,1705167622,1
111386,1705130380,1
117607,1705160481,2
110886,1705166926,2
128388,1705164883,3
126987,1705126954,3
109786,1705144720,1
104876,1705116133,3
119513,1705161712,2
118579,1705179515,1
124481,1705134305,1
122156,1705179294,1
108325,1705169953,2
128303,1705167430,3
123787,1705118462,2
110777,1705110461,3
118972,1705135897,1
126303,1705139337,2
125357,1705107535,3
128747,1705108316,1
125078,1705142851,3
129862,1705125087,3
106927,1705119273,1
106599,1705132679,3
119448,1705161550,3
111798,1705180958,2
117021,1705118325,3
127732,1705187912,3
126802,1705107183,1
102185,1705138504,1
119249,1705124527,3
122576,1705107792,1
111740,1705172610,3
109923,1705156149,3
115320,1705184822,3
108643,1705161713,2
123379,1705171106,1
127716,1705164727,3
107478,1705147986,1
116501,1705115853,1
114438,1705163111,3
109864,1705157492,2
109448,1705181807,1
129283,1705116948,2
118042,1705106780,2
103688,1705160191,2
113904,1705180158,3
109786,1705136073,1
102188,1705115943,3
109778,1705150418,3
122037,1705184284,2
118353,1705150212,2
106759,1705128709,3
122333,1705111287,2
129397,1705150690,1
125011,1705169564,3
101119,1705152522,2
111919,1705150206,2
119818,1705105319,2
129317,1705108249,3
117746,1705141380,2
127528,1705131554,2
114415,1705132164,3
100568,1705124631,2
125096,1705190120,3
104589,1705127537,3
128660,1705163487,3
111806,1705157604,3
122068,1705112351,1
112001,1705126134,2
105203,1705162569,2
112468,1705132220,2
121046,1705158001,3
123771,1705112795,3
107209,1705111040,3
105277,1705111058,3
128389,1705105981,1
105256,1705148250,3
127137,1705158363,3
114067,1705155756,2
123376,1705135910,1
117835,1705173593,3
121199,1705114411,1
103673,1705182749,2
125752,1705129773,2
104029,1705146752,1
109797,1705130984,2
128897,1705122368,2
119787,1705118114,1
128774,1705181783,3
103235,1705118147,3
126653,1705176212,3
115332,1705141205,3
110425,1705137562,3
114080,1705117982,3
115002,1705138365,3
116190,1705128273,2
103477,1705174966,1
123074,1705186132,1
127059,1705122347,3
106208,1705109147,1
114817,1705176666,2
112661,1705179545,1
116729,1705134666,2
102805,1705125123,1
102523,1705146522,2
109647,1705104487,3
123282,1705151101,1
112335,1705153243,2
112996,1705177179,1
105981,1705125509,2
128485,1705177471,2
120693,1705172316,1
106552,1705189868,3
113138,1705105937,1
103958,1705159037,1
102778,1705168268,2
114674,1705181538,1
126815,1705104239,3
117257,1705116980,1
112811,1705178214,1
109737,1705136632,1
128746,1705111312,2
105125,1705171771,3
107319,1705161770,3
124189,1705132082,1
120742,1705170547,2
129404,1705133828,3
125285,1705130033,1
127437,1705128784,3
129332,1705123014,1
123183,1705125956,2
120495,1705166412,1
128898,1705115197,2
110508,1705144227,2
115481,1705121673,3
122435,1705158875,1
112567,1705105461,2
125828,1705123349,1
107283,1705160707,1
120029,1705156921,1
119999,1705145499,3
104087,1705123179,3
101077,1705174348,2
115907,1705164680,3
113486,1705149685,1
127671,1705148890,3
125558,1705115867,1
111384,1705118464,2
123637,1705153181,3
108219,1705152009,1
122803,1705109000,2
106125,1705177942,3
119019,1705113847,3
100413,1705166613,2
112551,1705137637,1
101130,1705165556,3
118786,1705130525,3
129278,1705120529,1
128380,1705146195,3
102862,1705129146,3
118901,1705123825,3
127082,1705178436,1
106779,1705110397,3
122736,1705150629,1
126611,1705185267,1
102421,1705166278,3
103474,1705139315,2
125154,1705127154,1
127328,1705178621,2
114013,1705184305,1
129468,1705177596,1
125435,1705167825,3
107655,1705168777,3
110591,1705162993,2
126931,1705141487,2
110947,1705129464,1
103702,1705129563,1
128483,1705135956,1
125726,1705116911,1
119546,1705131911,2
121558,1705134335,3
115819,1705156881,3
122490,1705147109,3
113056,1705148827,2
112982,1705159271,2
126023,1705185894,1
125018,1705146788,1
114583,1705125345,1
105639,1705109894,1
127203,1705185635,3
111984,1705140908,3
100991,1705113561,3
112884,1705108071,2
114662,1705138448,3
116136,1705134733,3
103809,1705145242,1
119427,1705137186,3
104466,1705135378,1
127374,1705106840,1
114531,1705117326,3
121262,1705125428,2
116974,1705164309,3
127490,1705150598,3
114230,1705107959,1
109247,1705178479,1
121075,1705132990,2
123281,1705105247,3
100868,1705134259,3
119862,1705124678,3
123188,1705176408,1
128178,1705161904,3
114750,1705113835,3
117989,1705125312,2
113585,1705188636,3
125019,1705147221,2
102682,1705113496,1
123953,1705132604,2
106573,1705158700,2
102513,1705170562,3
129811,1705172296,2
128796,1705181840,1
119490,1705180924,3
104201,1705130754,3
125412,1705152402,1
126295,1705141459,3
100240,1705105181,3
123219,1705168414,3
118760,1705105139,3
103223,1705116074,2
116585,1705179725,3
122245,1705158214,2
111942,1705165530,2
112453,1705170651,2
112403,1705147436,2
118887,1705111963,3
117414,1705159398,1
113526,1705121676,1
105342,1705163893,3
123522,1705172309,3
106332,1705154285,3
115003,1705180221,3
123016,1705177953,2
121486,1705112809,3
113796,1705182104,3
104120,1705139995,3
116430,1705112825,1
125093,1705118357,2
121161,1705123396,2
128782,1705167079,3
115252,1705181907,2
114608,1705181244,2
110202,1705155096,2
103646,1705134017,1
109264,1705142299,3
127251,1705178486,3
127699,1705105413,3
121755,1705147960,3
119611,1705174278,1
101831,1705179300,2
121975,1705180855,1
129677,1705104902,2
128555,1705174087,2
102728,1705172560,1
122175,1705129034,2
109110,1705185245,3
129946,1705159062,2
124448,1705182447,1
107915,1705157674,2
113877,1705190100,3
122426,1705163692,2
112366,1705108628,3
122892,1705146054,3
107273,1705149822,2
111410,1705188811,1
129428,1705148772,3
110541,1705175484,1
103125,1705185412,2
128988,1705127390,1
125413,1705174382,3
104935,1705126222,2
107468,1705147059,3
113124,1705147293,3
112299,1705171531,3
107112,1705139925,3
126859,1705168474,1
117598,1705151491,1
107612,1705138574,3
104521,1705105731,2
118080,1705111206,1
117208,1705132637,3
115500,1705152276,3
109372,1705178610,3
108951,1705155225,3
127520,1705127706,2
125264,1705173277,1
121960,1705141147,2
124748,1705107273,2
126116,1705180843,2
114336,1705177187,3
118149,1705166289,3
110414,1705151322,2
117225,1705114108,2
118709,1705163018,1
111028,1705171001,2
124599,1705165412,1
100276,1705106657,1
113007,1705122671,2
100146,1705168668,2
104956,1705185813,1
107482,1705140790,1
129835,1705181129,2
118186,1705164138,3
114665,1705148986,3
122740,1705112276,2
101675,1705121403,2
125473,1705143926,3
100887,1705165321,2
109483,1705123723,2
103859,1705172798,3
125825,1705122474,2
100933,1705128761,1
105363,1705134875,1
122857,1705128909,3
128933,1705160678,1
105670,1705171924,1
101222,1705171670,3
107069,1705164790,1
125214,1705171215,1
101936,1705165143,3
106633,1705185025,1
106508,1705119541,2
126971,1705132859,2
109858,1705175768,3
128348,1705138299,3
113801,1705143197,2
127951,1705118366,1
109968,1705175810,2
104465,1705131244,3
106007,1705158633,2
107222,1705173238,2
117525,1705159007,2
128574,1705132466,3
128554,1705111047,3
123540,1705161473,1
128667,1705182632,1
129356,1705151702,2
117962,1705117573,3
102014,1705131430,3
114444,1705126071,3
120161,1705144077,1
101318,1705121160,3
113462,1705142096,2
122779,1705141432,3
124121,1705122365,2
107458,1705185356,2
112319,1705176791,2
103934,1705174785,2
120446,1705163703,3
123119,1705109252,2
120456,1705169095,3
128217,1705185265,2
114666,1705110030,3
100219,1705160024,1
117337,1705176662,1
105722,1705105641,1
102786,1705158185,3
106197,1705113775,1
113287,1705149448,2
111121,1705168672,1
118883,1705186157,3
104072,1705166465,2
120858,1705139876,3
106448,1705129287,2
122660,1705188142,1
115474,1705135570,3
121261,1705158933,2
115615,1705114360,3
113496,1705107384,1
112549,1705152688,3
127448,1705172218,1
119509,1705143491,2
100500,1705126516,1
122345,1705115881,1
128019,1705170391,1
108962,1705157957,2
128264,1705124029,3
102248,1705131144,1
118540,1705177305,3
113599,1705164290,2
101061,1705189118,1
106294,1705186857,2
116620,1705178663,3
120821,1705152264,3
110006,1705189603,1
120250,1705127858,3
116284,1705165686,2
105752,1705121610,3
119380,1705188631,3
126007,1705127970,2
124178,1705147120,1
112851,1705169784,2
114067,1705112286,2
104617,1705188930,1
111082,1705147686,2
110837,1705154901,1
107109,1705128218,1
116505,1705125780,2
112600,1705135244,1
126639,1705178609,2
115484,1705133897,2
117086,1705166254,2
114070,1705157823,1
129575,1705121046,3
107650,1705165637,3
108212,1705166859,2
128941,1705135478,3
116730,1705116523,2
107737,1705176648,2
128022,1705165733,2
127045,1705154114,3
126623,1705133921,2
109117,1705116505,1
124684,1705141895,1
120961,1705127080,3
103696,1705178589,3
123188,1705156305,1
122488,1705114910,1
115188,1705166408,2
109114,1705142175,2
107480,1705106411,3
106136,1705111239,3
106547,1705127901,1
121096,1705145307,2
104019,1705124560,1
124286,1705141956,3
102979,1705110787,2
115171,1705163356,2
112367,1705180618,3
107832,1705159068,3
121635,1705118269,3
123852,1705107543,1
109591,1705188362,2
125635,1705135000,2
123740,1705107734,3
111448,1705142061,2
106027,1705182044,1
123766,1705115813,1
105338,1705124507,3
128548,1705186299,1
109039,1705142814,2
104886,1705142816,1
109345,1705109800,3
111386,1705106014,2
127485,1705130331,3
115477,1705162417,1
114032,1705112677,2
121430,1705152023,1
128779,1705160281,3
116074,1705121692,2
118770,1705119885,2
127838,1705151122,1
112678,1705157543,3
117336,1705134219,3
122830,1705122121,1
126324,1705129617,2
113110,1705184064,1
104267,1705124174,2
120806,1705141736,3
117753,1705172066,2
114882,1705111485,3
123071,1705162043,1
112270,1705177030,3
121660,1705106183,2
110287,1705155045,3
129827,1705142677,2
103612,1705123424,2
103395,1705176522,2
113485,1705130089,1
107524,1705186047,3
114086,1705171547,3
129230,1705105594,1
120567,1705136027,2
107571,1705163675,1
128192,1705177467,2
127552,1705134997,2
107221,1705147885,3
115526,1705178336,2
129798,1705156371,3
118484,1705166603,2
104941,1705172824,1
122970,1705109170,3
107037,1705174629,2
128166,1705176157,2
104227,1705169865,1
100859,1705143143,2
124359,1705183629,3
118239,1705108638,2
128755,1705160286,2
124993,1705168274,3
108328,1705158288,3
129591,1705106644,3
123460,1705181001,3
125948,1705104199,3
112219,1705182226,3
119643,1705187090,3
109391,1705112890,3
123059,1705173094,2
122084,1705166717,3
121027,1705107659,1
120164,1705123027,3
122369,1705145086,2
101210,1705182717,1
124652,1705182458,2
108261,1705162324,1
111919,1705178814,1
101015,1705116862,1
125050,1705127554,1
120723,1705155404,1
126437,1705134698,1
121979,1705112208,1
125134,1705105175,1
126099,1705137228,3
104305,1705113227,1
118750,1705145999,2
106709,1705122769,3
113714,1705114807,2
117774,1705189928,3
107398,1705183363,3
101525,1705152114,3
122426,1705104569,2
127285,1705107244,3
123931,1705121854,1
106090,1705183230,2
112186,1705138720,2
118331,1705174220,2
104456,1705186579,2
105596,1705160579,2
110348,1705141178,2
118165,1705171148,2
101832,1705170206,1
124091,1705104628,1
128224,1705173652,3
105425,1705164955,3
116647,1705112434,1
111481,1705126721,2
121398,1705169804,1
101014,1705123343,2
115117,1705188875,2
113086,1705187463,3
109232,1705137459,2
108527,1705150713,1
128529,1705129991,1
100111,1705188332,3
126835,1705130579,3
117581,1705146839,2
105389,1705162036,1
113042,1705118171,2
117109,1705155584,1
105683,1705116094,3
125370,1705183850,3
129476,1705180136,2
100888,1705140103,3
125380,1705182513,3
107834,1705110211,1
123116,1705190320,1
118712,1705167074,1
122888,1705167367,2
101611,1705141464,1
111229,1705110297,1
107077,1705142442,2
110338,1705175398,3
106236,1705174562,3
105684,1705181641,1
123886,1705163476,1
123172,1705108195,1
126270,1705180023,3
105183,1705134231,2
124399,1705149750,3
114930,1705188746,3
103840,1705187949,3
123911,1705184595,2
127694,1705120276,1
116640,1705171802,3
108343,1705109457,3
125583,1705149241,2
105655,1705117468,2
125111,1705144436,3
121275,1705153447,2
102363,1705132772,1
109918,1705180789,3
102721,1705150928,3
100357,1705110532,1
100626,1705150459,3
127238,1705174808,1
112721,1705115846,1
115198,1705113999,2
111229,1705125783,1
104157,1705112835,1
105196,1705136135,3
116564,1705152365,2
116398,1705183456,3
116438,1705158229,3
119971,1705172052,1
117258,1705117760,2
105369,1705178453,2
120840,1705147676,1
113678,1705160566,2
118749,1705179704,1
117956,1705160597,2
105553,1705128445,3
126758,1705121064,3
129134,1705133167,1
124610,1705188372,1
116235,1705183349,2
129549,1705147151,3
127519,1705152755,1
128168,1705178534,3
115514,1705179013,1
102892,1705179584,1
128776,1705149562,3
125017,1705179567,3
113971,1705172981,3
119044,1705158729,3
119442,1705120757,1
106719,1705130923,3
109507,1705161947,2
118717,1705174915,2
101725,1705186034,1
128902,1705134466,1
101511,1705189608,1
121947,1705166539,1
113041,1705169566,1
104785,1705146206,1
101105,1705169349,1
125302,1705105984,3
101993,1705170995,1
129098,1705164888,3
111129,1705179972,2
121504,1705114552,2
112789,1705138066,2
119504,1705142492,2
124374,1705140608,1
101333,1705154584,3
115558,1705145559,1
123581,1705120614,1
101048,1705141698,1
125967,1705140976,2
119345,1705163585,2
104077,1705123763,1
126724,1705169926,3
114898,1705154257,1
104859,1705150535,1
110557,1705160439,3
113531,1705161071,2
120145,1705141157,1
118189,1705154569,2
122700,1705165356,1
102684,1705113035,3
105915,1705111677,2
118165,1705150227,3
103585,1705123556,1
120087,1705120707,2
102665,1705178196,1
113313,1705110812,1
122825,1705122152,2
110048,1705142203,1
113033,1705188326,3
105650,1705137647,3
116555,1705152193,1
127984,1705185127,2
112744,1705179309,3
110578,1705180427,3
123821,1705118144,1
106407,1705122547,3
111351,1705124337,2
118282,1705137603,3
104082,1705147946,3
103532,1705130581,3
100158,1705156114,2
122774,1705175323,1
122612,1705158418,1
102096,1705189154,1
121608,1705109418,1
102120,1705104970,2
128227,1705140725,1
109270,1705114234,3
102164,1705152456,2
115500,1705140636,2
121661,1705176764,1
121348,1705147590,2
128198,1705104090,1
100161,1705182127,2
110792,1705128930,1
104746,1705162568,1
112946,1705183374,2
109152,1705105915,2
122007,1705162152,1
101613,1705148742,1
120120,1705168897,3
112840,1705175039,2
103726,1705135745,3
129666,1705189202,3
103342,1705163418,2
114097,1705143146,2
128091,1705112769,1
128254,1705125644,3
115440,1705174011,1
104402,1705181133,1
118861,1705131561,3
128433,1705155044,1
101529,1705185243,2
123379,1705157551,2
115473,1705185735,3
116564,1705180508,3
109708,1705188088,3
125718,1705109748,2
108575,1705133426,3
106933,1705146960,3
123313,1705169261,3
102593,1705137965,3
104276,1705133119,3
110626,1705175516,3
105114,1705133733,3
116180,1705183192,2
128098,1705134592,3
105633,1705188492,2
112496,1705156018,1
125065,1705133788,2
108695,1705142295,3
110970,1705125346,2
103725,1705140821,2
107750,1705170038,1
124877,1705119691,2
115048,1705142668,1
116264,1705124432,3
115283,1705117352,3
100116,1705182677,2
123066,1705142807,2
116850,1705189671,2
102226,1705167345,1
118442,1705170102,3
110461,1705180569,3
111103,1705170100,3
113785,1705120552,2
123482,1705152968,1
115847,1705162786,1
124222,1705119471,3
110497,1705118796,1
127946,1705141017,3
127246,1705118881,2
118920,1705156168,1
103564,1705126313,1
118352,1705111378,1
121141,1705150117,2
115524,1705138490,2
120682,1705123866,1
118738,1705128430,3
120336,1705147227,3
129281,1705113477,3
110767,1705124709,3
126866,1705122464,3
122787,1705132058,2
105606,1705123436,3
116408,1705184303,1
121573,1705179709,2
117110,1705126045,3
127126,1705163287,3
122695,1705152353,2
101528,1705185650,3
115035,1705116544,2
105042,1705110553,2
113761,1705179617,3
124975,1705135852,3
125239,1705114731,1
127741,1705139374,1
126712,1705105638,2
117381,1705121683,1
129764,1705179410,3
115055,1705111833,1
113810,1705145985,2
108984,1705124841,1
111714,1705132849,3
117506,1705147265,1
117995,1705166084,1
128230,1705106270,1
107991,1705152134,1
114039,1705163811,3
119846,1705138879,3
120607,1705126311,1
118627,1705128888,2
117639,1705189909,3
113836,1705131035,1
101109,1705144088,3
108447,1705149290,2
120651,1705181177,1
114109,1705172408,2
105368,1705127728,2
124908,1705142810,2
117638,1705181486,1
117256,1705160962,2
120759,1705121556,1
115507,1705106479,1
108878,1705124277,2
104427,1705147786,2
118697,1705171057,1
110003,1705135579,2
101914,1705181591,3
104807,1705148939,2
127682,1705129358,3
112807,1705118841,2
118412,1705150151,3
119028,1705168622,2
119815,1705158648,1
122807,1705155866,1
114206,1705123504,1
113219,1705141225,2
100579,1705165603,3
111215,1705172703,2
112826,1705157686,3
102950,1705140599,3
113264,1705156141,2
115425,1705185653,2
110329,1705182288,3
109492,1705152985,2
112821,1705166248,1
104062,1705132379,1
128104,1705111390,3
124720,1705173675,3
107357,1705141186,1
113696,1705106833,3
107379,1705118921,2
128798,1705107871,1
123315,1705183410,3
106889,1705108147,1
103160,1705156823,2
123919,1705183475,2
102077,1705116522,2
109482,1705131310,2
121331,1705119368,1
125821,1705153811,3
108985,1705184961,1
121846,1705109411,2
121581,1705117820,2
128331,1705117577,3
119389,1705182438,2
118478,1705158094,2
101406,1705172610,2
121017,1705161701,1
103708,1705182917,2
107530,1705185322,2
120870,1705178903,2
121617,1705104647,3
102324,1705132034,3
101670,1705149157,2
112215,1705177349,2
114780,1705157438,3
116281,1705181807,2
117246,1705121667,2
123377,1705165874,3
118134,1705166634,3
104184,1705176356,1
125498,1705169386,1
115613,1705155441,3
102713,1705157476,1
111797,1705146669,1
103953,1705160279,1
112576,1705136577,2
122968,1705173879,2
111012,1705152266,2
103295,1705143943,3
128696,1705163126,2
112111,1705150402,1
112632,1705173136,3
114498,1705151222,1
